CITY,PRICE,STATE,COUNTY,ZIPCODE,LISTINGTYPE,PROPERTYTYPE,TOP_CHANNEL,RENTAL_TRANSACTIONTYPE,TOP_FINANCINGTYPE,LOG_PRICE,CONVERTED_FLAG,DOM_TO_MKT_RATIO,PSQFT_VS_MKT,RENT_TO_MKT_RATIO,SUPPLY_PRESSURE,DAYS_LISTED,LISTING_MONTH,IS_SPRING_LISTING,IS_SUMMER_LISTING,PRICE_REDUCTION_COUNT,HAS_PRICE_REDUCTION,PRICE_REDUCTION_PCT,INQUIRIES_PER_DOM,LOG_AVG_RESPONSETIMEHRS,LOG_AVG_FOLLOWUPCOUNT,GEO_CLUSTER,YEARBUILT_MISSING,LOTSIZE_MISSING
Austin,1895,TX,Travis,78748,Standard,Multi-Family,Realtor.com,Rental,Conventional,7.547501682814967,0,0.18471484645578387,0.005355273658722963,0.9853031175750595,0.2692307692307692,22,2,0,0,0,0,0.0,0.0625,3.0204248861443626,1.791759469228055,3,0,0
Austin,2845,TX,Travis,78705,Standard,Condo,Agent Referral,Rental,Conventional,7.953669778649798,0,0.19173157579388855,0.005636470998573647,0.9853031175750595,0.2589118198874296,22,2,0,0,0,0,0.0,0.0625,1.9459101490553132,1.791759469228055,3,0,0
Austin,2270,TX,Travis,78704,Standard,Apartment,Direct Website,Rental,Conventional,7.7279755421055585,1,6.27142569066344,0.006326209575451141,0.9955947136563876,0.17194570135746606,628,6,0,1,0,0,0.0,0.001607717041800643,3.1354942159291497,1.791759469228055,3,0,1
Austin,1500,TX,Travis,78705,Standard,Condo,Realtor.com,Rental,Conventional,7.313886831633462,0,0.19173157579388855,0.005216196568542475,0.9853031175750595,0.2589118198874296,22,2,0,0,0,0,0.0,0.0625,3.6506582412937387,0.6931471805599453,3,0,0
Austin,1600,TX,Travis,78753,Standard,Single Family,Agent Referral,Rental,Conventional,7.3783837129967145,0,0.13891300573016147,0.007061420678399512,0.9853031175750595,0.058823529411764705,22,2,0,0,0,0,0.0,0.0625,1.916922612182061,1.791759469228055,14,0,0
Austin,949,TX,Travis,78751,Standard,Apartment,Direct Website,Rental,Conventional,6.856461984594587,1,14.733209450491106,0.004071916306458686,0.9799789251844047,0.3333333333333333,561,8,0,1,0,0,0.0,0.0018018018018018018,2.8622008809294686,1.791759469228055,3,0,1
Austin,1004,TX,Travis,78758,Standard,Apartment,Realtor.com,Rental,Conventional,6.912742820493176,1,13.661858974358974,0.007096532778277032,0.9960159362549801,0.3,688,4,1,0,0,0,0.0,0.001466275659824047,3.828641396489095,1.3862943611198906,14,0,1
Austin,825,TX,Travis,78705,Standard,Single Family,Phone Call,Rental,Conventional,6.716594773520978,0,0.19173157579388855,0.003070762426016958,0.9853031175750595,0.2589118198874296,22,2,0,0,0,0,0.0,0.0625,3.054001181677967,1.6094379124341003,3,1,1
Austin,9500,TX,Travis,78701,Standard,Condo,Walk-in,Rental,Conventional,9.15915233520675,0,0.1986754966887417,0.006235388474711415,0.9853031175750595,0.5,21,2,0,0,0,0,0.0499049904990499,0.06666666666666667,3.7256934272366524,0.0,3,0,0
Austin,2150,TX,Travis,78728,Standard,Single Family,Agent Referral,Rental,Conventional,7.67368812926773,0,0.3433279926756695,0.0063748887025971805,0.9853031175750595,0.27848101265822783,21,2,0,0,0,0,0.9944857655809182,0.5333333333333333,3.385237362083426,1.3545456628053103,14,0,0
Austin,2072,TX,Travis,78704,Standard,Apartment,Phone Call,Rental,Conventional,7.636752112435779,0,2.3190159306311755,0.00881290658676298,0.9853031175750595,0.17194570135746606,236,7,0,1,0,0,0.0,0.004347826086956522,3.883623530906448,0.0,3,0,1
Austin,899,TX,Travis,78704,Standard,Apartment,Direct Website,Rental,Conventional,6.802394763324311,0,0.8267795926598104,0.003891724349900218,0.9853031175750595,0.17194570135746606,88,12,0,0,0,0,0.0,0.012195121951219513,3.5145260669691587,1.6094379124341003,3,1,1
Austin,1750,TX,Travis,78704,New Construction,Condo,Walk-in,Rental,Conventional,7.467942332285852,0,0.1512401693889897,0.005050439460382188,0.9853031175750595,0.17194570135746606,21,2,0,0,0,0,0.016853932584269662,0.06666666666666667,3.7932394694381792,0.6931471805599453,3,0,0
Austin,3600,TX,Travis,78738,Standard,Condo,Walk-in,Rental,Conventional,8.188966863648876,0,0.06679431803001291,0.004263501443195239,0.9853031175750595,0.0,21,2,0,0,0,0,0.0,0.06666666666666667,2.4932054526026954,1.791759469228055,14,0,0
Austin,1249,TX,Travis,78745,Standard,Apartment,Agent Referral,Rental,Conventional,7.1308988302963465,0,0.28846153846153844,0.005686697135343392,0.9853031175750595,0.18181818181818182,21,2,0,0,0,0,0.0,0.06666666666666667,3.817712325956905,0.6931471805599453,3,0,1
Austin,2150,TX,Travis,78723,Standard,Single Family,Direct Website,Rental,Conventional,7.67368812926773,0,0.1450676982591876,0.003255868547835834,0.9853031175750595,0.10204081632653061,21,2,0,0,0,0,0.0,0.06666666666666667,2.8213788864092133,1.3862943611198906,3,0,0
Austin,6500,TX,Travis,78734,Standard,Single Family,Agent Referral,Rental,Conventional,8.77971129020447,0,0.375,0.005798846611193294,0.9853031175750595,0.0,21,2,0,0,0,0,0.0,0.06666666666666667,2.9444389791664403,1.791759469228055,14,0,0
Austin,1801,TX,Travis,78759,Standard,Apartment,Zillow,Rental,Conventional,7.496652438168283,0,0.31806615776081426,0.0045236213535524055,0.9853031175750595,0.3884297520661157,21,2,0,0,0,0,0.0,0.06666666666666667,2.6100697927420065,1.6094379124341003,14,0,0
Austin,1826,TX,Travis,78759,Standard,Apartment,Zillow,Rental,Conventional,7.510430556378006,0,0.31806615776081426,0.004586414542802161,0.9853031175750595,0.3884297520661157,21,2,0,0,0,0,0.0,0.06666666666666667,3.822098297900159,1.6094379124341003,14,0,0
Austin,5200,TX,Travis,78746,Standard,Single Family,Realtor.com,Rental,Conventional,8.556606193773073,0,0.46153846153846156,0.003159389959711459,0.9853031175750595,0.0,21,2,0,0,0,0,0.0,0.06666666666666667,2.8154087194227095,1.791759469228055,14,0,0
Austin,4300,TX,Travis,78705,Standard,Multi-Family,Walk-in,Rental,Conventional,8.366602832783736,0,0.17974835230677053,0.005418887092408798,0.9853031175750595,0.2589118198874296,21,2,0,0,0,0,0.011494252873563218,0.06666666666666667,3.7864597824528,1.6094379124341003,3,0,0
Austin,1632,TX,Travis,78728,Standard,Apartment,Agent Referral,Rental,Conventional,7.398174092970465,0,0.3433279926756695,0.007782594370752209,0.9853031175750595,0.27848101265822783,21,2,0,0,0,0,0.0,0.06666666666666667,2.128231705849268,1.3862943611198906,14,0,0
Austin,1150,TX,Travis,78744,Standard,Multi-Family,Phone Call,Rental,Conventional,7.048386408721883,0,0.10714285714285714,0.009904964023448063,0.9853031175750595,0.0,21,2,0,0,0,0,0.0,0.06666666666666667,3.2068032436339315,1.0986122886681098,3,0,1
Austin,2850,TX,Travis,78747,Standard,Single Family,Direct Website,Rental,Conventional,7.955425088912672,1,0.15290519877675843,0.005749915476242499,0.9929824561403509,0.45,21,2,0,0,0,0,0.0,0.06666666666666667,3.391147045808654,1.3862943611198906,3,0,0
Austin,2395,TX,Travis,78744,Standard,Single Family,Agent Referral,Rental,Conventional,7.78155595923534,1,0.1,0.007379653110084704,0.9979123173277662,0.0,20,2,0,0,0,0,0.0,0.07142857142857142,2.151762203259462,1.3862943611198906,3,0,0
Austin,2145,TX,Travis,78728,New Construction,Single Family,Direct Website,Rental,Conventional,7.671360923190644,0,0.3204394598306249,0.005778698945194819,0.9853031175750595,0.27848101265822783,20,2,0,0,0,0,0.0,0.07142857142857142,2.451005098112319,1.3862943611198906,14,0,1
Austin,1199,TX,Travis,78704,Standard,Apartment,Agent Referral,Rental,Conventional,7.090076835776092,0,6.876386368219398,0.00417832549580763,0.9853031175750595,0.17194570135746606,688,4,1,0,0,0,0.0,0.001466275659824047,3.2188758248682006,0.0,3,0,1
Austin,850,TX,Travis,78723,Standard,Apartment,Walk-in,Rental,Conventional,6.7464121285733745,0,1.2862669245647969,0.002768346401556788,0.9853031175750595,0.10204081632653061,139,10,0,0,0,0,0.0,0.007518796992481203,3.6082115510464816,0.6931471805599453,14,1,1
Austin,2075,TX,Travis,78704,Standard,Apartment,Direct Website,Rental,Conventional,7.638198244285779,0,6.27142569066344,0.005499531015897222,0.9853031175750595,0.17194570135746606,628,6,0,1,0,0,0.0,0.001607717041800643,3.879499813722586,0.6931471805599453,3,0,1
Austin,899,TX,Travis,78745,Standard,Apartment,Zillow,Rental,Conventional,6.802394763324311,0,13.115384615384615,0.007318308739664313,0.9853031175750595,0.18181818181818182,688,4,1,0,0,0,0.0,0.001466275659824047,3.529297384289471,1.3862943611198906,3,0,1
Austin,2680,TX,Travis,78727,Standard,Single Family,Walk-in,Rental,Conventional,7.893945138235959,0,0.1013684744044602,0.0073680751640441446,0.9853031175750595,0.15789473684210525,20,2,0,0,0,0,0.0,0.07142857142857142,2.066862759472976,0.0,14,1,1
Austin,2000,TX,Travis,78745,Standard,Single Family,Zillow,Rental,Conventional,7.601402334583733,0,0.2692307692307692,0.0072110130629664945,0.9853031175750595,0.18181818181818182,20,2,0,0,0,0,0.0,0.07142857142857142,2.468099531471619,1.3862943611198906,3,0,0
Austin,1995,TX,Travis,78744,Standard,Single Family,Phone Call,Rental,Conventional,7.59890045687141,0,0.1,0.009085078412196064,0.9853031175750595,0.0,20,2,0,0,0,0,0.0,0.07142857142857142,3.6402142821326553,1.3862943611198906,3,0,0
Austin,2450,TX,Travis,78747,Standard,Single Family,Walk-in,Rental,Conventional,7.804251383528112,1,0.14271151885830785,0.0062834026969698,0.9714285714285714,0.45,20,2,0,0,0,0,0.0,0.07142857142857142,2.797281334830153,1.3862943611198906,3,0,0
Austin,1495,TX,Travis,78704,Standard,Multi-Family,Zillow,Rental,Conventional,7.310550158534422,0,0.14115749142972372,0.004622698159145737,0.9853031175750595,0.17194570135746606,20,2,0,0,0,0,0.0033333333333333335,0.07142857142857142,3.6838669122903918,0.0,3,0,0
Austin,3300,TX,Travis,78738,Standard,Single Family,Agent Referral,Rental,Conventional,8.101980731853192,0,0.06234136349467872,0.003529995818559499,0.9853031175750595,0.0,20,2,0,0,0,0,0.0,0.07142857142857142,2.509599262378372,0.0,14,0,0
Austin,9000,TX,Travis,78701,New Construction,Condo,Direct Website,Rental,Conventional,9.105090961257085,0,0.18543046357615894,0.00613255329980939,0.9853031175750595,0.5,20,2,0,0,0,0,0.0,0.07142857142857142,3.856510295497887,1.6094379124341003,3,0,1
Austin,4995,TX,Travis,78751,Standard,Condo,Direct Website,Rental,Conventional,8.516392871245468,0,0.37164852667905496,0.004789858227484339,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,2.884800712846709,0.0,14,0,0
Austin,2650,TX,Travis,78704,Standard,Condo,Agent Referral,Rental,Conventional,7.8826922062890254,1,0.14115749142972372,0.0064690108018321795,0.9735849056603774,0.17194570135746606,20,2,0,0,0,0,0.0,0.07142857142857142,3.6270040503958487,1.3862943611198906,3,0,1
Austin,1695,TX,Travis,78745,Standard,Multi-Family,Zillow,Rental,Conventional,7.4360278163518485,0,0.2692307692307692,0.008508856740972329,0.9853031175750595,0.18181818181818182,20,2,0,0,0,0,0.0,0.07142857142857142,2.8273136219290276,1.3862943611198906,3,0,0
Austin,1150,TX,Travis,78705,Standard,Apartment,Walk-in,Rental,Conventional,7.048386408721883,1,0.16776512881965247,0.007964749542217363,0.9739130434782609,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.0155349008501706,1.6094379124341003,3,0,0
Austin,1425,TX,Travis,78758,Standard,Apartment,Zillow,Rental,Conventional,7.262628600974241,0,2.4639423076923075,0.007225025053091258,0.9853031175750595,0.3,129,10,0,0,0,0,0.0,0.008130081300813009,2.0014800002101243,1.0986122886681098,14,0,1
Austin,1950,TX,Travis,78704,Standard,Multi-Family,Agent Referral,Rental,Conventional,7.576097340623111,0,0.14115749142972372,0.0056527559011292985,0.9853031175750595,0.17194570135746606,20,2,0,0,0,0,0.0,0.07142857142857142,3.624340932976365,1.3862943611198906,3,0,0
Austin,1450,TX,Travis,78741,Standard,Condo,Agent Referral,Rental,Conventional,7.280008252884188,0,0.3173828125,0.011263623158009212,0.9853031175750595,0.4041916167664671,19,2,0,0,0,0,0.0,0.07692307692307693,3.8308129500026027,1.0986122886681098,3,0,0
Austin,2850,TX,Travis,78757,Standard,Single Family,Realtor.com,Rental,Conventional,7.955425088912672,0,0.12661926560825948,0.009492633716236201,0.9853031175750595,0.23636363636363636,19,2,0,0,0,0,0.0,0.07692307692307693,1.7047480922384253,1.3862943611198906,14,0,0
Austin,2595,TX,Travis,78745,Standard,Townhouse,Phone Call,Rental,Conventional,7.86172707782398,0,0.2692307692307692,0.006080748259623066,0.9853031175750595,0.18181818181818182,20,2,0,0,0,0,0.0,0.07142857142857142,3.481240089335692,0.0,3,0,0
Austin,849,TX,Travis,78751,Standard,Apartment,Direct Website,Rental,Conventional,6.745236349484363,0,0.37164852667905496,0.004644623397085212,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,3.8649313978942956,0.6931471805599453,3,0,0
Austin,3095,TX,Travis,78702,Standard,Single Family,Direct Website,Rental,Conventional,8.037866234709618,0,0.14536392897933756,0.007138677070975195,0.9853031175750595,0.21333333333333335,20,2,0,0,0,0,0.08836524300441827,0.07142857142857142,2.624668592163159,1.6094379124341003,3,0,0
Austin,1700,TX,Travis,78705,Standard,Condo,Realtor.com,Rental,Conventional,7.438971592395862,0,0.16776512881965247,0.005142162959499901,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.0492730404820207,1.0986122886681098,3,0,0
Austin,3475,TX,Travis,78731,Standard,Single Family,Direct Website,Rental,Conventional,8.153637486385282,0,0.36129032258064514,0.007427099491950062,0.9853031175750595,0.125,20,2,0,0,0,0,0.0,0.07142857142857142,2.272125885509337,1.6094379124341003,14,0,0
Austin,1185,TX,Travis,78705,Standard,Apartment,Realtor.com,Rental,Conventional,7.078341579557671,0,0.16776512881965247,0.0076529055369901735,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.6027767550605247,0.6931471805599453,3,0,0
Austin,1195,TX,Travis,78705,Standard,Apartment,Realtor.com,Rental,Conventional,7.086737934510577,0,0.16776512881965247,0.00694213201413848,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.095577608523707,1.791759469228055,3,0,0
Austin,1600,TX,Travis,78758,Standard,Condo,Realtor.com,Rental,Conventional,7.3783837129967145,0,0.28044871794871795,0.0069678660309301825,0.9853031175750595,0.3,20,2,0,0,0,0,0.030303030303030304,0.07142857142857142,3.594568774642695,1.3862943611198906,14,0,1
Austin,849,TX,Travis,78751,Standard,Apartment,Walk-in,Rental,Conventional,6.745236349484363,0,0.37164852667905496,0.004644623397085212,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,3.629660094453965,1.6094379124341003,3,0,0
Austin,1750,TX,Travis,78704,Standard,Single Family,Walk-in,Rental,Conventional,7.467942332285852,0,0.14115749142972372,0.006198266610469049,0.9853031175750595,0.17194570135746606,20,2,0,0,0,0,0.0,0.07142857142857142,3.3463891451671604,1.6094379124341003,3,0,0
Austin,5100,TX,Travis,78732,Standard,Single Family,Direct Website,Rental,Conventional,8.537191877922927,1,0.40218328066647513,0.005138210404436802,0.9823529411764705,0.16666666666666666,20,2,0,0,0,0,0.0,0.07142857142857142,3.730501128804756,0.0,14,0,0
Austin,3495,TX,Travis,78724,Standard,Single Family,Direct Website,Rental,Conventional,8.159374736775426,1,0.17367572261506017,0.006813762044713486,0.9728183118741058,0.29292929292929293,20,2,0,0,0,0,0.0,0.07142857142857142,1.308332819650179,1.791759469228055,3,0,0
Austin,1115,TX,Travis,78751,Standard,Apartment,Agent Referral,Rental,Conventional,7.017506142941256,1,0.37164852667905496,0.006099829314193181,0.9865470852017937,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,2.8678989020441064,0.6931471805599453,3,0,0
Austin,2050,TX,Travis,78701,Standard,Condo,Direct Website,Rental,Conventional,7.62608275807238,0,0.18543046357615894,0.004140932036538857,0.9853031175750595,0.5,20,2,0,0,0,0,0.046511627906976744,0.07142857142857142,3.0819099697950434,1.3862943611198906,3,0,0
Austin,849,TX,Travis,78751,Standard,Apartment,Walk-in,Rental,Conventional,6.745236349484363,0,0.37164852667905496,0.004644623397085212,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,3.2228678461377385,0.6931471805599453,3,0,0
Austin,849,TX,Travis,78751,Standard,Apartment,Phone Call,Rental,Conventional,6.745236349484363,0,0.37164852667905496,0.004644623397085212,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,3.6109179126442243,0.0,3,0,0
Austin,1175,TX,Travis,78705,Standard,Apartment,Zillow,Rental,Conventional,7.069874128458572,0,0.16776512881965247,0.007811510057302578,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.8394523125933104,1.791759469228055,3,0,0
Austin,1750,TX,Travis,78745,Standard,Condo,Phone Call,Rental,Conventional,7.467942332285852,0,0.2692307692307692,0.00901613837247883,0.9853031175750595,0.18181818181818182,20,2,0,0,0,0,0.0,0.07142857142857142,3.250374491927572,1.6094379124341003,3,0,1
Austin,899,TX,Travis,78751,Standard,Apartment,Agent Referral,Rental,Conventional,6.802394763324311,0,0.37164852667905496,0.004918158343910018,0.9853031175750595,0.3333333333333333,20,2,0,0,0,0,0.0,0.07142857142857142,3.8416005411316,0.6931471805599453,3,0,0
Austin,2175,TX,Travis,78724,Standard,Single Family,Realtor.com,Rental,Conventional,7.685243607975833,1,0.17367572261506017,0.007035935872636557,0.9839080459770115,0.29292929292929293,20,2,0,0,0,0,0.0,0.07142857142857142,2.8678989020441064,1.6094379124341003,3,0,0
Austin,5000,TX,Travis,78759,Standard,Single Family,Zillow,Rental,Conventional,8.517393171418904,0,0.27565733672603904,0.007546420864646264,0.9853031175750595,0.3884297520661157,19,2,0,0,0,0,0.0,0.07692307692307693,3.517497837358316,1.3862943611198906,14,0,1
Austin,2475,TX,Travis,78756,Standard,Multi-Family,Zillow,Rental,Conventional,7.814399633804487,1,0.15989036089538602,0.006964786937740488,0.9939393939393939,0.1111111111111111,20,2,0,0,0,0,0.0,0.07142857142857142,2.5572273113676265,0.0,14,0,0
Austin,1150,TX,Travis,78705,Standard,Apartment,Phone Call,Rental,Conventional,7.048386408721883,1,0.16776512881965247,0.007942625237933426,0.991304347826087,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.7184382563554808,1.0986122886681098,3,0,0
Austin,2300,TX,Travis,78753,Standard,Condo,Phone Call,Rental,Conventional,7.741099090035366,0,0.11286681715575621,0.004780082137606179,0.9853031175750595,0.058823529411764705,19,2,0,0,0,0,0.0,0.07692307692307693,2.766319109226186,1.0986122886681098,14,0,0
Austin,1999,TX,Travis,78705,Standard,Condo,Phone Call,Rental,Conventional,7.600902459542082,0,0.16776512881965247,0.0033135251166529914,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.580737295494233,1.791759469228055,3,0,0
Austin,3800,TX,Travis,78741,Standard,Single Family,Zillow,Rental,Conventional,8.24301946898925,0,0.341796875,0.017308265862980118,0.9853031175750595,0.4041916167664671,20,2,0,0,0,0,0.0,0.07142857142857142,1.3862943611198906,1.0986122886681098,3,0,0
Austin,3795,TX,Travis,78705,Standard,Apartment,Phone Call,Rental,Conventional,8.241703159729818,1,0.15578190533253444,0.005677399989569741,0.9828722002635046,0.2589118198874296,19,2,0,0,0,0,0.0,0.07692307692307693,2.9231615807191558,1.6094379124341003,3,0,0
Austin,1375,TX,Travis,78758,Standard,Multi-Family,Agent Referral,Rental,Conventional,7.226936018493289,0,0.28044871794871795,0.0032329048108209906,0.9853031175750595,0.3,20,2,0,0,0,0,0.0,0.07142857142857142,2.509599262378372,0.6931471805599453,14,0,1
Austin,2150,TX,Travis,78728,Standard,Single Family,Realtor.com,Rental,Conventional,7.67368812926773,1,0.2975509269855802,0.0063748887025971805,0.986046511627907,0.27848101265822783,19,2,0,0,0,0,0.0,0.07692307692307693,3.7999735016195233,0.6931471805599453,14,0,0
Austin,2195,TX,Travis,78728,Standard,Single Family,Direct Website,Rental,Conventional,7.694392802629421,0,0.2975509269855802,0.005884009893500225,0.9853031175750595,0.27848101265822783,19,2,0,0,0,0,0.0,0.07692307692307693,1.7578579175523736,1.3862943611198906,14,0,0
Austin,1195,TX,Travis,78741,Standard,Apartment,Zillow,Rental,Conventional,7.086737934510577,0,2.3681640625,0.02006101570517324,0.9853031175750595,0.4041916167664671,103,11,0,0,0,0,0.003336113427856547,0.010309278350515464,3.7013019741124933,1.0986122886681098,3,0,1
Austin,1730,TX,Travis,78704,Standard,Condo,Phone Call,Rental,Conventional,7.456454555176209,0,0.13107481347045774,0.003647279332010699,0.9853031175750595,0.17194570135746606,19,2,0,0,0,0,0.0,0.07692307692307693,1.3862943611198906,1.791759469228055,3,0,0
Austin,2400,TX,Travis,78751,Standard,Single Family,Realtor.com,Rental,Conventional,7.783640596221253,1,0.3451022033448367,0.006178671740042684,0.9791666666666666,0.3333333333333333,19,2,0,0,0,0,0.0,0.07692307692307693,2.33214389523559,0.6931471805599453,3,0,0
Austin,1790,TX,Travis,78723,Standard,Apartment,Phone Call,Rental,Conventional,7.490529402060711,1,0.6673114119922631,0.006665181212499978,0.9720670391061452,0.10204081632653061,75,12,0,0,0,0,0.0,0.014492753623188406,3.6375861597263857,1.791759469228055,3,0,1
Austin,1550,TX,Travis,78744,Standard,Multi-Family,Direct Website,Rental,Conventional,7.346655163176539,0,0.09285714285714286,0.00856298712347717,0.9853031175750595,0.0,19,2,0,0,0,0,0.0,0.07692307692307693,3.339321977944068,1.791759469228055,3,0,0
Austin,975,TX,Travis,78756,Standard,Apartment,Direct Website,Rental,Conventional,6.883462586413092,0,4.751027866605756,0.006302369458213416,0.9853031175750595,0.1111111111111111,422,1,0,0,0,0,0.0,0.002403846153846154,3.3775875160230218,1.791759469228055,14,1,1
Austin,1295,TX,Travis,78705,Standard,Apartment,Agent Referral,Rental,Conventional,7.16703787691222,0,0.15578190533253444,0.0062039907613714715,0.9853031175750595,0.2589118198874296,19,2,0,0,0,0,0.0,0.07692307692307693,3.246490991901174,0.0,3,0,0
Austin,1800,TX,Travis,78744,Standard,Multi-Family,Zillow,Rental,Conventional,7.496097345175956,1,0.09285714285714286,0.007691150732881208,0.9833333333333333,0.0,19,2,0,0,0,0,0.0,0.07692307692307693,3.3638415951183864,0.6931471805599453,3,0,1
Austin,1445,TX,Travis,78727,Standard,Apartment,Realtor.com,Rental,Conventional,7.27655640271871,0,4.938092824560132,0.007637711371680107,0.9853031175750595,0.15789473684210525,688,4,1,0,0,0,0.0,0.001466275659824047,3.58351893845611,0.6931471805599453,14,0,1
Austin,1695,TX,Travis,78705,Standard,Apartment,Realtor.com,Rental,Conventional,7.4360278163518485,0,0.15578190533253444,0.0047891204744930594,0.9853031175750595,0.2589118198874296,19,2,0,0,0,0,0.0,0.07692307692307693,3.686376323895818,1.791759469228055,3,0,0
Austin,1850,TX,Travis,78744,Standard,Apartment,Phone Call,Rental,Conventional,7.523481312573497,0,0.1,0.00674542405017137,0.9853031175750595,0.0,20,2,0,0,0,0,0.0,0.07142857142857142,3.005682604407159,1.3862943611198906,3,1,1
Austin,1200,TX,Travis,78705,Standard,Apartment,Realtor.com,Rental,Conventional,7.0909098220799835,0,0.16776512881965247,0.00690663064168124,0.9853031175750595,0.2589118198874296,20,2,0,0,0,0,0.0,0.07142857142857142,3.8416005411316,1.6094379124341003,3,0,0
Austin,1320,TX,Travis,78741,Standard,Apartment,Direct Website,Rental,Conventional,7.186144304522325,0,16.650390625,0.016299362991259097,0.9853031175750595,0.4041916167664671,688,4,1,0,0,0,0.0,0.001466275659824047,2.2823823856765264,1.791759469228055,3,0,1
Austin,1425,TX,Travis,78744,Standard,Multi-Family,Direct Website,Rental,Conventional,7.262628600974241,0,0.09285714285714286,0.008203894115073287,0.9853031175750595,0.0,19,2,0,0,0,0,0.07707253886010362,0.07692307692307693,1.7047480922384253,1.0986122886681098,3,0,1
Austin,1850,TX,Travis,78756,Standard,Multi-Family,Zillow,Rental,Conventional,7.523481312573497,0,0.14846962083142987,0.006599959272899967,0.9853031175750595,0.1111111111111111,19,2,0,0,0,0,0.0,0.07692307692307693,3.044522437723423,1.0986122886681098,14,0,0
Austin,2400,TX,Travis,78704,Standard,Condo,Direct Website,Rental,Cash,7.783640596221253,1,0.13107481347045774,0.00528876013304405,0.9853031175750595,0.17194570135746606,19,2,0,0,0,0,0.9939849624060151,0.46153846153846156,3.027715319407042,1.3862943611198906,3,0,0
Austin,2950,TX,Travis,78702,Standard,Single Family,Zillow,Rental,Conventional,7.989899374942939,1,0.13498079119509915,0.0065646988681390996,0.9796610169491525,0.21333333333333335,19,2,0,0,0,0,0.0,0.07692307692307693,3.8543938925915096,1.6094379124341003,3,0,0
Austin,1025,TX,Travis,78705,Standard,Condo,Realtor.com,Rental,Conventional,6.933423025730715,0,0.15578190533253444,0.0056634371261786165,0.9853031175750595,0.2589118198874296,19,2,0,0,0,0,0.0,0.07692307692307693,2.501435951739211,1.791759469228055,3,0,0
Austin,2050,TX,Travis,78745,Standard,Multi-Family,Direct Website,Rental,Conventional,7.62608275807238,0,0.25,0.006421551352832922,0.9853031175750595,0.18181818181818182,19,2,0,0,0,0,0.0,0.07692307692307693,3.7612001156935624,0.6931471805599453,3,0,0
Austin,2500,TX,Travis,78735,Standard,Condo,Realtor.com,Rental,Conventional,7.824445930877619,0,0.1790633608815427,0.0036969140335433434,0.9853031175750595,0.12307692307692308,19,2,0,0,0,0,0.0,0.07692307692307693,3.100092288878234,0.0,3,0,0
Austin,1000,TX,Travis,78751,Standard,Apartment,Agent Referral,Rental,Conventional,6.90875477931522,0,0.3451022033448367,0.0037728958182731906,0.9853031175750595,0.3333333333333333,19,2,0,0,0,0,0.09090909090909091,0.07692307692307693,2.6461747973841225,1.3862943611198906,3,0,0
Austin,950,TX,Travis,78705,Standard,Apartment,Realtor.com,Rental,Conventional,6.85751406254539,0,0.15578190533253444,0.00590516919863746,0.9853031175750595,0.2589118198874296,19,2,0,0,0,0,0.0,0.07692307692307693,3.6686767467964168,1.0986122886681098,3,0,0
Austin,2495,TX,Travis,78702,Standard,Condo,Realtor.com,Rental,Conventional,7.822444729489319,1,0.13498079119509915,0.004369635812309167,0.9859719438877755,0.21333333333333335,19,2,0,0,0,0,0.0,0.07692307692307693,3.6000482404073204,1.0986122886681098,3,0,0
Austin,3500,TX,Travis,78701,Standard,Condo,Zillow,Rental,Conventional,8.160803920954665,0,0.17218543046357615,0.004809074916730868,0.9853031175750595,0.5,19,2,0,0,0,0,0.0,0.07692307692307693,3.3178157727231046,0.6931471805599453,3,0,1
Austin,1150,TX,Travis,78751,Standard,Condo,Agent Referral,Rental,Conventional,7.048386408721883,0,0.3451022033448367,0.006657464314254545,0.9853031175750595,0.3333333333333333,19,2,0,0,0,0,0.0,0.07692307692307693,3.126760535960395,1.791759469228055,3,0,0
Austin,1900,TX,Travis,78735,Standard,Condo,Realtor.com,Rental,Conventional,7.550135342488429,0,0.1790633608815427,0.00322237229997213,0.9853031175750595,0.12307692307692308,19,2,0,0,0,0,0.994311377245509,0.15384615384615385,3.022860940942244,0.4054651081081644,3,0,0
